English Word;Portuguese Translation (Google Translate);Positive;Negative;Anger;Anticipation;Disgust;Fear;Joy;Sadness;Surprise;Trust
coy;recatado;0;0;0;0;0;1;0;0;0;0
coyote;coiote;0;0;0;0;0;1;0;0;0;0
crab;caranguejo;0;0;0;0;0;0;0;0;0;0
crabby;ranzinza;0;1;1;0;0;0;0;0;0;0
crack;fenda;0;1;0;0;0;0;0;0;0;0
cracked;rachado;0;1;1;0;0;1;0;0;0;0
cracker;biscoito;0;0;0;0;0;0;0;0;0;0
cracking;craqueamento;0;1;0;0;0;0;0;0;0;0
crackle;crepitação;0;0;0;0;0;0;0;0;0;0
cradle;berço;1;0;0;1;0;0;1;0;0;1
craft;ofício;1;0;0;0;0;0;0;0;0;0
craftsman;artesão;1;0;0;0;0;0;0;0;0;0
crafty;astuto;0;0;0;0;0;0;0;0;0;0
craig;Craig;0;0;0;0;0;0;0;0;0;0
crammed;abarrotado;0;0;0;0;0;0;0;0;0;0
cramp;cãibra;0;1;0;1;0;0;0;0;0;0
cramped;espasmódico;0;1;0;0;0;0;0;0;0;0
crane;guindaste;0;0;0;0;0;0;0;0;0;0
cranium;crânio;0;0;0;0;0;0;0;0;0;0
crank;manivela;0;1;0;0;0;0;0;0;0;0
cranky;adoentado;0;1;1;0;0;0;0;0;0;0
crap;porcaria;0;1;0;0;1;0;0;0;0;0
craps;jogo de dados;0;0;0;1;0;0;0;0;0;0
crash;colisão;0;1;0;0;0;1;0;1;1;0
crate;engradado;0;0;0;0;0;0;0;0;0;0
crater;cratera;0;0;0;0;0;0;0;0;0;0
crave;almejar;0;0;0;1;0;0;0;0;0;0
craving;ânsia;0;0;0;1;0;0;0;0;0;0
crawfish;caranguejo;0;0;0;0;0;0;0;0;0;0
crawl;rastejamento;0;1;0;0;1;0;0;0;0;0
crayons;giz de cera;0;0;0;0;0;0;0;0;0;0
craze;mania;0;0;0;0;0;0;0;0;0;0
crazed;louco;0;1;1;0;0;1;0;0;0;0
crazy;louco;0;1;1;0;0;1;0;1;0;0
creaking;ranger;0;1;0;0;0;0;0;0;0;0
cream;creme;1;0;0;1;0;0;1;0;1;0
creamer;recipiente para o creme;0;0;0;0;0;0;0;0;0;0
creamy;cremoso;0;0;0;0;0;0;0;0;0;0
crease;ruga;0;0;0;0;0;0;0;0;0;0
create;crio;1;0;0;0;0;0;1;0;0;0
creation;criação;0;0;0;0;0;0;0;0;0;0
creative;criativo;1;0;0;0;0;0;0;0;0;0
creator;criador;0;0;0;0;0;0;0;0;0;0
creature;criatura;0;1;0;0;1;1;0;0;0;0
credence;crédito;1;0;0;0;0;0;0;0;0;1
credential;credencial;1;0;0;0;0;0;0;0;0;1
credentials;credenciais;0;0;0;0;0;0;0;0;0;0
credibility;credibilidade;1;0;0;0;0;0;0;0;0;1
credible;acreditável;1;0;0;0;0;0;0;0;0;1
credit;crédito;1;0;0;0;0;0;0;0;0;1
creditable;honroso;1;0;0;0;0;0;0;0;0;1
credited;creditada;1;0;0;0;0;0;0;0;0;0
crediting;de obtenção de créditos;0;0;0;0;0;0;0;0;0;0
creditor;credor;0;0;0;0;0;0;0;0;0;0
creed;credo;0;0;0;0;0;0;0;0;0;0
creek;angra;0;0;0;0;0;0;0;0;0;0
creep;rastejar;0;1;0;0;0;0;0;0;0;0
creeping;rastejante;0;0;0;1;0;0;0;0;0;0
cremation;cremação;0;0;0;0;0;0;0;1;0;0
creole;crioulo;0;0;0;0;0;0;0;0;0;0
crescendo;crescendo;1;0;0;1;0;0;1;0;1;1
crescent;crescente;0;0;0;0;0;0;0;0;0;0
crevice;fenda;0;0;0;0;0;0;0;0;0;0
crew;tripulação;0;0;0;0;0;0;0;0;0;1
crib;berço;0;0;0;0;0;0;0;0;0;0
cricket;grilo;0;0;0;0;0;0;0;0;0;0
crime;crime;0;1;1;0;0;0;0;0;0;0
criminal;criminal;0;1;1;0;1;1;0;0;0;0
criminality;criminalidade;0;1;1;0;1;1;0;0;0;0
crimp;franzido;0;0;0;0;0;0;0;0;0;0
crimson;carmesim;0;0;0;0;0;0;0;0;0;0
cringe;adular servilmente;0;1;0;0;1;1;0;1;0;0
cripple;aleijado;0;1;0;0;0;1;0;1;0;0
crippled;aleijado;0;1;0;0;0;0;0;1;0;0
crisis;crise;0;1;0;0;0;0;0;0;0;0
crisp;quebradiço;0;1;0;0;0;0;0;0;0;1
criterion;critério;0;0;0;0;0;0;0;0;0;0
critic;crítico;0;1;0;0;0;0;0;0;0;0
criticism;crítica;0;1;1;0;0;0;0;1;0;0
criticize;criticar;0;1;1;0;1;1;0;1;0;0
critique;crítica;1;0;0;0;0;0;0;0;0;0
critter;bicho;0;0;0;0;1;0;0;0;0;0
croak;coaxar;0;0;0;0;0;0;0;0;0;0
crock;panela de barro;0;0;0;0;0;0;0;0;0;0
crockery;louça de barro;0;0;0;0;0;0;0;0;0;0
crocodile;crocodilo;0;0;0;0;0;1;0;0;0;0
croft;campo murado;0;0;0;0;0;0;0;0;0;0
crook;trapaceiro;0;1;0;0;0;0;0;0;0;0
crop;colheita;0;0;0;0;0;0;0;0;0;0
croquet;croquete;0;0;0;0;0;0;0;0;0;0
cross;Cruz;0;1;1;0;0;1;0;1;0;0
crossbow;besta;0;0;0;0;0;0;0;0;0;0
crossed;cruzado;0;0;0;0;0;0;0;0;0;0
crossing;cruzamento;0;0;0;0;0;0;0;0;0;0
crotch;forquilha;0;0;0;0;0;0;0;0;0;0
crouch;agachar-se;0;0;0;0;0;1;0;0;0;0
crouched;agachou;0;0;0;0;0;0;0;0;0;0
crouching;agachado;0;1;0;0;0;1;0;0;0;0
croupier;crupiê;0;0;0;0;0;0;0;0;0;0
crow;corvo;0;0;0;0;0;0;0;0;0;0
crowd;multidão;0;0;0;0;0;0;0;0;0;0
crowded;lotado;0;0;0;0;0;0;0;0;0;0
crown;coroa;0;0;0;0;0;0;0;0;0;0
crowning;coroação;1;0;0;1;0;0;1;0;1;1
crucial;crucial;1;0;0;0;0;0;0;0;0;1
cruciate;cruciforme;0;1;0;0;0;0;0;0;0;0
crucifix;crucifixo;0;0;0;0;0;0;0;0;0;0
crucifixion;crucificação;0;1;1;0;1;1;0;1;0;0
crude;bruto;0;1;0;0;1;0;0;0;0;0
cruel;cruel;0;1;1;0;1;1;0;1;0;0
cruelly;cruelmente;0;1;1;0;0;1;0;0;0;0
cruelty;crueldade;0;1;1;0;1;1;0;1;0;0
cruise;cruzeiro;0;0;0;0;0;0;0;0;0;0
cruiser;cruzador;0;0;0;0;0;0;0;0;0;0
crumb;migalha;0;0;0;0;0;0;0;0;0;0
crumbling;desmoronando;0;1;0;0;0;0;0;1;0;0
crunch;crise;0;1;1;0;0;0;0;0;0;0
crusade;cruzada;0;1;1;0;0;1;0;0;0;0
crush;esmagamento;0;0;0;0;0;0;0;0;0;0
crushed;esmagado;0;1;1;0;1;1;0;1;0;0
crushing;esmagador;0;1;1;0;1;1;0;0;0;0
crust;crosta;0;0;0;0;0;0;0;0;0;0
crusty;rabugento;0;1;0;0;1;0;0;0;0;0
crutch;muleta;0;0;0;0;0;0;0;0;0;0
crux;ponto crucial;0;0;0;0;0;0;0;0;0;0
cry;chora;0;1;0;0;0;0;0;1;0;0
crying;chorando;0;1;0;0;0;0;0;1;0;0
crypt;cripta;0;1;0;0;0;1;0;1;0;0
cryptic;oculto;0;0;0;0;0;0;0;0;0;0
cryptography;criptografia;0;0;0;0;0;0;0;0;0;0
crystal;cristal;1;0;0;0;0;0;0;0;0;0
crystalline;cristalino;0;0;0;0;0;0;0;0;0;0
crystallization;cristalização;0;0;0;0;0;0;0;0;0;0
cub;filhote;0;0;0;0;0;0;0;0;0;0
cube;cubo;0;0;0;0;0;0;0;0;0;1
cubicle;cubículo;0;0;0;0;0;0;0;0;0;0
cuckold;corno;0;1;0;0;1;0;0;0;0;0
cuckoo;cuco;0;1;0;0;0;0;0;0;0;0
cuddle;chamego;1;0;0;0;0;0;1;0;0;1
cue;deixa;0;0;0;1;0;0;0;0;0;0
cuff;canhão;0;0;0;0;0;0;0;0;0;0
cuisine;cozinha;0;0;0;0;0;0;0;0;0;0
culinary;culinária;1;0;0;0;0;0;0;0;0;1
cull;refugo;0;1;0;0;0;0;0;0;0;0
culminate;culminar;0;0;0;0;0;0;0;0;0;0
culmination;culminação;1;0;0;0;0;0;0;0;0;0
culpability;culpabilidade;0;1;0;0;0;0;0;0;0;0
culpable;culpável;0;1;0;0;0;0;0;0;0;0
culprit;culpado;0;1;0;0;0;0;0;0;0;0
cult;culto;0;1;0;0;0;1;0;0;0;0
cultivate;cultivar;1;0;0;1;0;0;0;0;0;1
cultivated;cultivado;1;0;0;0;0;0;0;0;0;0
cultivation;cultivo;1;0;0;0;0;0;0;0;0;0
culture;cultura;1;0;0;0;0;0;0;0;0;0
culvert;bueiro;0;0;0;0;0;0;0;0;0;0
cumbersome;pesado;0;1;0;0;0;0;0;1;0;0
cumulus;cúmulo;0;0;0;0;0;0;0;0;0;0
cunning;astuto;1;1;0;0;0;0;0;0;0;0
cup;copo;0;0;0;0;0;0;0;0;0;0
cupboard;armário;0;0;0;0;0;0;0;0;0;0
cupping;sangria;0;1;0;0;1;1;0;1;0;0
cur;vira-lata;0;1;1;0;1;1;0;0;0;0
curable;curável;1;0;0;0;0;0;0;0;0;1
curate;pároco auxiliar;0;0;0;0;0;0;0;0;0;0
curative;curativo;0;0;0;0;0;0;0;0;0;0
curator;curador;0;0;0;0;0;0;0;0;0;0
curb;freio;0;0;0;0;0;0;0;0;0;0
curd;coalhada;0;0;0;0;0;0;0;0;0;0
curfew;toque de recolher;0;0;0;0;0;0;0;0;0;0
curiosity;curiosidade;1;0;0;1;0;0;0;0;1;0
curl;ondulação;1;0;0;0;0;0;0;0;0;0
curling;ondulação;0;0;0;0;0;0;0;0;0;0
currency;moeda;0;0;0;0;0;0;0;0;0;0
current;atual;0;0;0;0;0;0;0;0;0;0
curriculum;currículo;0;0;0;0;0;0;0;0;0;0
curry;Curry;0;0;0;0;0;0;0;0;0;0
curse;maldição;0;1;1;0;1;1;0;1;0;0
cursed;amaldiçoado;0;1;1;0;0;1;0;1;0;0
cursing;maldição;0;1;1;0;1;0;0;0;0;0
cursory;apressado;0;1;0;0;0;0;0;0;0;0
curt;brusco;0;0;0;0;0;0;0;0;0;0
curtail;cercear;0;0;0;0;0;0;0;0;0;0
curtailment;redução;0;0;0;0;0;0;0;0;0;0
curtain;cortina;0;0;0;0;0;0;0;0;0;0
curvature;curvatura;0;0;0;0;0;0;0;0;0;0
curve;curva;0;0;0;0;0;0;0;0;0;0
curved;curvo;0;0;0;0;0;0;0;0;0;0
curvilinear;curvilíneo;0;0;0;0;0;0;0;0;0;0
cushion;almofada;1;0;0;0;0;0;0;0;0;0
cusp;cúspide;0;0;0;0;0;0;0;0;0;0
cussed;maldito;0;0;1;0;0;0;0;0;0;0
custodian;zelador;0;0;0;0;0;0;0;0;0;1
custody;custódia;0;0;0;0;0;0;0;0;0;1
custom;personalizadas;0;0;0;0;0;0;0;0;0;0
customary;consuetudinário;0;0;0;0;0;0;0;0;0;0
customer;cliente;1;0;0;0;0;0;0;0;0;0
cut;corte;0;0;0;0;0;0;0;0;0;0
cutaneous;cutânea;0;0;0;0;0;0;0;0;0;0
cute;fofa;1;0;0;0;0;0;0;0;0;0
cuticle;cutícula;0;0;0;0;0;0;0;0;0;0
cutlery;talheres;0;0;0;0;0;0;0;0;0;0
cutter;cortador;0;1;0;0;0;1;0;0;0;0
cutters;Cortadores;1;0;0;0;0;0;0;0;0;0
cutthroat;assassino;0;1;1;0;0;1;0;0;0;0
cutting;corte;0;1;1;0;1;1;0;1;0;0
cuttings;estacas;0;0;0;0;0;0;0;0;0;0
cwt;cwt;0;0;0;0;0;0;0;0;0;0
cyanide;cianeto;0;1;0;0;0;1;0;0;0;0
cycle;ciclo;0;0;0;0;0;0;0;0;0;0
cyclical;cíclica;0;0;0;0;0;0;0;0;0;0
cyclist;ciclista;0;0;0;0;0;0;0;0;0;0
cyclone;ciclone;0;1;0;0;0;1;0;0;1;0
cylinder;cilindro;0;0;0;0;0;0;0;0;0;0
cylindrical;cilíndrico;0;0;0;0;0;0;0;0;0;0
cymbal;címbalo;0;0;0;0;0;0;0;0;0;0
cynic;cínico;0;0;0;0;0;0;0;0;0;0
cyst;cisto;0;1;0;0;0;1;0;1;0;0
cystic;cístico;0;0;0;0;1;0;0;0;0;0
cytomegalovirus;citomegalovírus;0;1;0;0;0;0;0;1;0;0
cytoplasm;citoplasma;0;0;0;0;0;0;0;0;0;0
czar;czar;0;0;0;0;0;0;0;0;0;0
dab;bagatela;0;0;0;0;0;0;0;0;0;0
dabble;borrifar;0;0;0;0;0;0;0;0;0;0
dabbling;intrometendo;0;1;1;0;1;0;0;0;0;0
dad;pai;0;0;0;0;0;0;0;0;0;0
dado;dado;0;0;0;0;0;0;0;0;0;0
daemon;demônio;0;1;1;0;1;1;0;1;1;0
daft;maluco;0;1;0;0;1;0;0;0;0;0
dagger;punhal;0;1;0;0;0;1;0;0;0;0
daily;diariamente;0;0;0;1;0;0;0;0;0;0
dainty;guloseima;0;0;0;0;0;0;0;0;0;0
dairy;leiteria;0;0;0;0;0;0;0;0;0;0
dak;dak;0;0;0;0;0;0;0;0;0;0
dale;dale;0;0;0;0;0;0;0;0;0;0
dam;barragem;0;0;0;0;0;0;0;0;0;0
damage;dano;0;1;1;0;1;0;0;1;0;0
damages;danos;0;1;0;0;0;0;0;1;0;0
dame;dama;1;0;1;0;1;0;0;0;0;1
damn;Droga;0;1;1;0;1;0;0;0;0;0
damnation;danação;0;1;1;0;0;1;0;1;0;0
damned;condenado;0;1;0;0;0;0;0;0;0;0
damp;úmido;0;0;0;0;0;0;0;0;0;0
dampened;umedecido;0;0;0;0;0;0;0;0;0;0
damper;amortecedor;0;1;0;0;0;0;0;0;0;0
damsel;donzela;0;0;0;0;0;0;0;0;0;0
dance;dança;1;0;0;0;0;0;1;0;0;1
dancer;dançarino;0;0;0;0;0;0;0;0;0;0
dandruff;caspa;0;1;0;0;0;0;0;0;0;0
dandy;dândi;0;1;0;0;1;0;0;0;0;0
danger;perigo;0;1;0;0;0;1;0;1;0;0
dangerous;perigoso;0;1;0;0;0;1;0;0;0;0
dangle;balançar-se;0;0;0;0;0;0;0;0;0;0
dank;frio e úmido;0;0;0;0;1;0;0;0;0;0
dapper;elegante;0;0;0;0;0;0;0;0;0;0
dare;ousar;0;0;0;1;0;0;0;0;0;1
daring;ousado;1;0;0;0;0;0;0;0;0;0
dark;escuro;0;0;0;0;0;0;0;1;0;0
darken;escurecer;0;1;0;0;0;1;0;1;0;0
darkened;escurecido;0;1;0;0;0;1;0;1;0;0
darkly;sombriamente;0;0;0;0;0;0;0;0;0;0
darkness;escuridão;0;1;1;0;0;1;0;1;0;0
darling;querido;1;0;0;0;0;0;1;0;0;1
darn;cerzir;0;0;0;0;0;0;0;0;0;0
dart;dardo;0;0;0;0;0;1;0;0;0;0
dash;traço;0;0;0;0;0;0;0;0;0;0
dashboard;painel de instrumentos;0;0;0;0;0;0;0;0;0;0
dashed;pontilhada;0;1;1;0;0;1;0;1;0;0
dashing;arrojado;1;0;0;0;0;0;0;0;0;0
dastardly;covarde;0;1;1;0;1;1;0;0;0;0
data;dados;0;0;0;0;0;0;0;0;0;0
database;banco de dados;0;0;0;0;0;0;0;0;0;0
date;encontro;0;0;0;0;0;0;0;0;0;0
daughter;filha;1;0;0;0;0;0;1;0;0;0
dawn;amanhecer;1;0;0;1;0;0;1;0;1;1
day;dia;0;0;0;0;0;0;0;0;0;0
daybreak;aurora;0;0;0;0;0;0;0;0;0;0
daydreaming;sonhando;0;0;0;0;0;0;0;0;0;0
daze;torpor;0;0;0;0;0;0;0;0;0;0
dazed;atordoada;0;1;0;0;0;0;0;0;0;0
dazzling;deslumbrante;0;0;0;0;0;0;0;0;0;0
deacon;diácono;0;0;0;0;0;0;0;0;0;1
deactivate;desativar;0;1;0;0;0;0;0;0;0;0
deadlock;impasse;0;1;0;0;0;0;0;0;0;0
deadly;mortal;0;1;1;0;1;1;0;1;0;0
deaf;surdo;0;1;0;0;0;0;0;0;0;0
deafening;ensurdecedor;0;0;0;0;0;0;0;0;0;0
deafness;surdez;0;0;0;0;0;0;0;0;0;0
deal;Combinado;1;0;0;1;0;0;1;0;1;1
dealer;revendedor;0;0;0;0;0;0;0;0;0;0
dealing;lidando;0;0;0;0;0;0;0;0;0;0
dealings;relações;0;0;0;0;0;0;0;0;0;1
dean;reitor;0;0;0;0;0;0;0;0;0;0
dear;caro;1;0;0;0;0;0;0;0;0;0
dearth;escassez;0;0;0;0;0;0;0;0;0;0
death;morte;0;1;1;1;1;1;0;1;1;0
debacle;desastre;0;1;0;0;0;1;0;1;0;0
debatable;discutível;0;0;0;0;0;0;0;0;0;0
debate;debate;1;0;0;0;0;0;0;0;0;0
debauchery;deboche;0;1;0;0;1;1;0;0;0;0
debenture;debênture;0;0;0;1;0;0;0;0;0;0
debit;débito;0;0;0;0;0;0;0;0;0;0
debris;detritos;0;1;0;0;1;0;0;0;0;0
debt;dívida;0;1;0;0;0;0;0;1;0;0
debtor;devedor;0;1;0;0;0;0;0;0;0;0
debut;estréia;0;0;0;0;0;0;0;0;0;0
decade;década;0;0;0;0;0;0;0;0;0;0
decanter;decanter;0;0;0;0;0;0;0;0;0;0
decay;decadência;0;1;0;0;0;1;0;1;0;0
decayed;deteriorado;0;1;0;0;1;0;0;1;0;0
deceased;falecido;0;1;0;0;0;0;0;1;0;0
deceit;engano;0;1;1;0;1;1;0;1;1;0
deceitful;enganador;0;1;0;0;1;0;0;1;0;0
deceive;enganar;0;1;1;0;1;0;0;1;0;0
deceived;enganado;0;1;1;0;0;0;0;0;0;0
deceiving;iludindo;0;1;0;0;0;0;0;0;0;1
decency;decência;1;0;0;0;0;0;0;0;0;0
decent;decente;1;0;0;0;0;0;0;0;0;0
deception;engano;0;1;0;0;0;0;0;0;0;0
deceptive;enganoso;0;1;0;0;0;0;0;0;0;0
decidedly;decididamente;0;0;0;0;0;0;0;0;0;0
deciduous;decídua;0;0;0;0;0;0;0;0;0;0
decimal;decimal;0;0;0;0;0;0;0;0;0;0
decipher;decifrar;0;0;0;0;0;0;0;0;0;0
decision;decisão;0;0;0;0;0;0;0;0;0;0
decisive;decisivo;0;0;0;0;0;0;0;0;0;0
deck;convés;0;0;0;0;0;0;0;0;0;0
declaration;declaração;0;0;0;0;0;0;0;0;0;0
declaratory;declaratório;1;0;0;0;0;0;0;0;0;0
declare;declarar;0;0;0;0;0;0;0;0;0;0
declination;declinação;0;1;0;0;0;0;0;0;0;0
decline;declínio;0;1;0;0;0;0;0;0;0;0
declining;declinante;0;1;0;0;0;0;0;0;0;0
decompose;decompor;0;0;0;0;1;0;0;0;0;0
decomposed;decomposto;0;0;0;0;0;0;0;1;0;0
decomposition;decomposição;0;1;0;0;1;1;0;1;0;0
decorate;decorar;0;0;0;0;0;0;0;0;0;0
decoration;decoração;0;0;0;0;0;0;0;0;0;0
decorum;decoro;0;0;0;0;0;0;0;0;0;0
decoy;chamariz;0;0;0;0;0;0;0;0;1;0
decrease;diminuir;0;1;0;0;0;0;0;0;0;0
decreased;diminuiu;0;0;0;0;0;0;0;0;0;0
decreasing;decrescente;0;0;0;0;0;0;0;0;0;0
decree;decreto;0;0;0;0;0;0;0;0;0;0
decrement;diminuição;0;1;0;0;0;0;0;0;0;0
decrepit;decrépito;0;1;0;0;0;0;0;0;0;0
decry;desacreditar;0;1;1;0;0;0;0;0;0;0
dedication;dedicação;1;0;0;0;0;0;0;0;0;0
deduce;deduzir;0;0;0;0;0;0;0;0;0;0
deduct;subtrair;0;1;0;0;0;0;0;0;0;0
deduction;dedução;0;0;0;0;0;0;0;0;0;0
deed;escritura;0;0;0;0;0;0;0;0;0;1
deepen;aprofundar;0;0;0;0;0;0;0;0;0;0
deer;cervo;0;0;0;0;0;0;0;0;0;0
defamation;difamação;0;1;0;0;1;1;0;0;0;0
defamatory;difamatório;0;1;1;0;0;0;0;0;0;0
default;padrão;0;1;0;0;1;1;0;1;0;0
defeat;derrota;0;1;0;0;0;0;0;0;0;0
defeated;derrotado;0;1;0;0;0;0;0;1;0;0
defect;defeito;0;1;1;0;0;0;0;0;0;0
defection;deserção;0;1;0;0;0;1;0;0;0;0
defective;defeituoso;0;1;0;0;1;0;0;0;0;0
defend;defender;1;0;0;0;0;1;0;0;0;0
defendant;réu;0;0;1;0;0;1;0;1;0;0
defended;defendeu;1;0;0;0;0;0;0;0;0;1
defender;defensor;1;0;0;0;0;0;0;0;0;1
defending;defender;1;0;0;0;0;0;0;0;0;0
defense;defesa;1;0;1;1;0;1;0;0;0;0
defenseless;sem defesa;0;1;0;0;0;1;0;1;0;0
defensible;defensável;0;0;0;0;0;0;0;0;0;0
defensive;defensivo;0;0;0;0;0;0;0;0;0;0
defer;diferir;0;0;0;0;0;0;0;0;0;0
deference;deferência;1;0;0;0;0;0;0;0;0;1
deferral;diferimento;0;1;0;0;0;0;0;0;0;0
deferring;deferimento;0;0;0;0;0;0;0;0;0;0
defiance;desafio;0;1;1;0;1;1;0;0;0;0
defiant;desafiador;0;1;1;0;0;0;0;0;0;0
deficiency;deficiência;0;1;0;0;0;0;0;0;0;0
deficit;déficit;0;1;0;0;0;0;0;0;0;0
define;definir;0;0;0;0;0;0;0;0;0;0
defined;definiram;0;0;0;0;0;0;0;0;0;0
definition;definição;0;0;0;0;0;0;0;0;0;0
definitive;definitivo;1;0;0;0;0;0;0;0;0;1
deflate;esvaziar;0;1;1;0;0;0;0;1;0;0
deflation;deflação;0;1;0;0;0;1;0;0;0;0
deflect;desviar;0;0;0;0;0;0;0;0;0;0
deflection;deflexão;0;0;0;0;0;0;0;0;0;0
defloration;defloração;0;0;0;0;0;0;0;0;0;0
deform;deformar;0;1;0;0;1;0;0;0;0;0
deformed;deformado;0;1;0;0;1;0;0;1;0;0
deformity;deformidade;0;1;0;0;1;1;0;1;0;0
defraud;defraudar;0;1;1;0;1;0;0;0;0;0
defray;custear;0;0;0;0;0;0;0;0;0;0
deft;destro;0;0;0;0;0;0;0;0;0;0
defunct;defunto;0;1;0;0;0;0;0;1;0;0
defy;desafiar;0;1;1;0;0;1;0;1;1;0
degeneracy;degeneração;0;1;1;0;1;0;0;1;0;0
degenerate;degenerado;0;1;0;0;0;0;0;0;0;0
degeneration;degeneração;0;0;0;0;0;0;0;0;0;0
degradation;degradação;0;1;0;0;0;0;0;0;0;0
degrade;degradar;0;1;0;0;1;0;0;0;0;0
degrading;aviltante;0;1;0;0;1;1;0;1;0;0
degree;grau;1;0;0;0;0;0;0;0;0;0
dehydrated;desidratado;0;0;0;0;0;0;0;0;0;0
delay;atraso;0;1;1;0;1;1;0;1;0;0
delayed;atrasado;0;1;0;0;0;0;0;0;0;0
delectable;deleitável;1;0;0;0;0;0;0;0;0;0
delegate;delegado;1;0;0;0;0;0;0;0;0;1
delegation;delegação;0;0;0;0;0;0;0;0;0;0
deleterious;deletério;0;1;1;0;1;1;0;0;0;0
deletion;eliminação;0;1;0;0;0;0;0;0;0;0
deliberate;deliberado;1;0;0;0;0;0;0;0;0;0
deliberation;deliberação;0;0;0;0;0;0;0;0;0;0
deliberative;deliberativo;0;0;0;0;0;0;0;0;0;0
delicacy;delicadeza;0;0;0;0;0;0;0;0;0;0
delicious;delicioso;1;0;0;0;0;0;1;0;0;0
delight;delícia;1;0;0;1;0;0;1;0;0;0
delighted;Encantado;1;0;0;1;0;0;1;0;1;0
delightful;delicioso;1;0;0;1;0;0;1;0;0;1
delineate;delinear;0;0;0;0;0;0;0;0;0;0
delineation;esboço;0;0;0;0;0;0;0;0;0;0
delinquency;delinquência;0;1;0;0;0;0;0;0;0;0
delinquent;delinquente;0;1;1;0;1;0;0;0;0;0
delirious;delirante;0;1;0;0;0;0;0;1;0;0
delirium;delírio;0;1;0;0;1;0;0;1;0;0
deliverance;libertação;1;0;0;1;0;0;1;0;0;1
delivery;entrega;1;0;0;1;0;0;0;0;0;0
dell;dell;0;0;0;0;0;0;0;0;0;0
delta;delta;0;0;0;0;0;0;0;0;0;0
deluge;dilúvio;0;1;0;0;0;1;0;1;1;0
delusion;ilusão;0;1;1;0;0;1;0;1;0;0
delusional;delirante;0;1;1;0;0;1;0;0;0;0
delve;investigar;0;0;0;0;0;0;0;0;0;0
demand;exigem;0;1;1;0;0;0;0;0;0;0
demanding;exigente;0;1;0;0;0;0;0;0;0;0
demeanor;comportamento;0;0;0;0;0;0;0;0;0;0
demented;demente;0;1;0;0;0;1;0;0;0;0
dementia;demência;0;1;0;0;0;1;0;1;0;0
demise;falecimento;0;1;0;0;0;1;0;1;0;0
democracy;democracia;1;0;0;0;0;0;0;0;0;0
democrat;democrata;0;0;0;0;0;0;0;0;0;0
demolish;demolir;0;1;1;0;0;0;0;1;0;0
demolition;demolição;0;1;0;0;0;0;0;0;0;0
demon;demônio;0;1;1;0;1;1;0;1;0;0
demonic;demoníaco;0;1;1;0;1;1;0;1;0;0
demonstrable;demonstrável;1;0;0;0;0;0;0;0;0;0
demonstrate;demonstrar;0;0;0;0;0;0;0;0;0;0
demonstrated;demonstraram;0;0;0;0;0;0;0;0;0;0
demonstrating;demonstrando;0;0;0;0;0;0;0;0;0;0
demonstration;demonstração;0;0;0;0;0;0;0;0;0;0
demonstrative;demonstrativo;1;0;0;0;0;0;1;1;0;0
demonstrator;demonstrador;0;0;0;0;0;0;0;0;0;0
demoralized;desmoralizado;0;1;0;0;0;1;0;1;0;0
demos;povo;0;0;0;0;0;0;0;0;0;0
den;antro;0;0;0;0;0;0;0;0;0;0
denial;negação;0;1;0;0;0;0;0;0;0;0
denied;negado;0;1;0;0;0;0;0;1;0;0
denomination;denominação;0;0;0;0;0;0;0;0;0;0
denominational;confessional;0;0;0;0;0;0;0;0;0;0
denominator;denominador;0;0;0;0;0;0;0;0;0;0
denote;denotar;0;0;0;0;0;0;0;0;0;0
denounce;denunciar;0;1;1;0;1;0;0;0;0;0
dense;denso;0;0;0;0;0;0;0;0;0;0
density;densidade;0;0;0;0;0;0;0;0;0;0
dent;dente;0;0;0;0;0;0;0;0;0;0
dentistry;odontologia;0;0;0;0;0;1;0;0;0;0
denunciation;denúncia;0;1;1;0;1;1;0;0;0;0
deny;negar;0;1;1;0;0;0;0;0;0;0
denying;negando;0;1;0;1;0;0;0;0;0;0
deodorant;desodorante;0;0;0;0;0;0;0;0;0;0
depart;afastar;0;0;0;1;0;0;0;1;0;0
departed;partiu;0;1;0;0;0;0;0;1;0;0
department;departamento;0;0;0;0;0;0;0;0;0;0
departure;partida;0;1;0;0;0;0;0;1;0;0
depend;depender;0;0;0;1;0;0;0;0;0;1
dependant;dependente;0;0;0;0;0;0;0;0;0;0
dependence;dependência;0;1;0;0;0;1;0;1;0;0
dependency;dependência;0;1;0;0;0;0;0;0;0;0
dependent;dependente;1;1;0;0;0;0;0;0;0;1
depict;descrever;0;0;0;0;0;0;0;0;0;0
depicting;descrevendo;0;0;0;0;0;0;0;0;0;0
depletion;depleção;0;0;0;0;0;0;0;0;0;0
deplorable;deplorável;0;1;1;0;1;1;0;1;0;0
deplore;deplorar;0;1;1;0;1;0;0;1;0;0
deploy;implantar;0;0;0;0;0;0;0;0;0;0
deport;deportar;0;1;0;0;0;1;0;1;0;0
deportation;deportação;0;1;1;0;0;1;0;1;0;0
deposit;depósito;0;0;0;0;0;0;0;0;0;0
depositary;depositário;0;0;0;0;0;0;0;0;0;0
deposition;deposição;0;0;0;0;0;0;0;0;0;0
depository;depositário;0;0;0;0;0;0;0;0;0;1
depot;depósito;0;0;0;0;0;0;0;0;0;0
depraved;depravado;0;1;1;1;1;1;0;1;0;0
